temperature_keV,density_requested_g_cm3,density_used_g_cm3,density_was_clipped,photon_energy_keV,rosseland_multigroup_cm2_g,planck_multigroup_cm2_g
3.5,141.75,141.75,false,0.36932,62.616,66.545
3.5,141.75,141.75,false,0.54772,25.467,27.14
3.5,141.75,141.75,false,0.81231,10.089,10.744
3.5,141.75,141.75,false,1.2047,3.9145,4.1174
3.5,141.75,141.75,false,1.7867,1.5189,1.5195
3.5,141.75,141.75,false,2.6497,0.62629,0.53604
3.5,141.75,141.75,false,3.9297,0.30825,0.17913
3.5,141.75,141.75,false,5.828,0.19962,0.05646
3.5,141.75,141.75,false,8.6433,0.16291,0.016856
3.5,141.75,141.75,false,12.819,0.14908,0.004855
3.5,141.75,141.75,false,19.011,0.14086,0.0013863
3.5,141.75,141.75,false,28.194,0.13299,0.00039888
3.5,141.75,141.75,false,41.814,0.12403,0.00011491
3.5,141.75,141.75,false,62.013,0.11329,0.000032612
3.5,141.75,141.75,false,91.969,0.10066,0.000009126
3.5,141.75,141.75,false,136.4,0.087507,0.0000025205
3.5,141.75,141.75,false,202.28,0.073947,7.3974e-7
3.5,166.81,166.81,false,0.001,10000000000,10000000000
3.5,166.81,166.81,false,0.0014831,10000000000,10000000000
3.5,166.81,166.81,false,0.0021995,10000000000,10000000000
3.5,166.81,166.81,false,0.003262,10000000000,10000000000
3.5,166.81,166.81,false,0.0048377,10000000000,10000000000
3.5,166.81,166.81,false,0.0071746,10000000000,10000000000
3.5,166.81,166.81,false,0.01064,10000000000,10000000000
3.5,166.81,166.81,false,0.01578,10000000000,10000000000
3.5,166.81,166.81,false,0.023403,10000000000,10000000000
3.5,166.81,166.81,false,0.034709,10000000000,10000000000
3.5,166.81,166.81,false,0.051475,10000000000,10000000000
3.5,166.81,166.81,false,0.076341,10000000000,10000000000
3.5,166.81,166.81,false,0.11322,10000000000,10000000000
3.5,166.81,166.81,false,0.16791,10000000000,10000000000
3.5,166.81,166.81,false,0.24902,172.05,181.85
3.5,166.81,166.81,false,0.36932,72.545,77.054
3.5,166.81,166.81,false,0.54772,29.62,31.568
3.5,166.81,166.81,false,0.81231,11.758,12.537
3.5,166.81,166.81,false,1.2047,4.5575,4.816
3.5,166.81,166.81,false,1.7867,1.7547,1.7805
3.5,166.81,166.81,false,2.6497,0.70772,0.62917
3.5,166.81,166.81,false,3.9297,0.33446,0.21053
3.5,166.81,166.81,false,5.828,0.20731,0.066432
3.5,166.81,166.81,false,8.6433,0.16474,0.019848
3.5,166.81,166.81,false,12.819,0.14921,0.0057193
3.5,166.81,166.81,false,19.011,0.14057,0.0016334
3.5,166.81,166.81,false,28.194,0.13263,0.00047005
3.5,166.81,166.81,false,41.814,0.12369,0.00013541
3.5,166.81,166.81,false,62.013,0.11297,0.000038433
3.5,166.81,166.81,false,91.969,0.10039,0.000010755
3.5,166.81,166.81,false,136.4,0.087272,0.0000029706
3.5,166.81,166.81,false,202.28,0.073749,8.718e-7
3.5,196.3,196.3,false,0.001,10000000000,10000000000
3.5,196.3,196.3,false,0.0014831,10000000000,10000000000
3.5,196.3,196.3,false,0.0021995,10000000000,10000000000
3.5,196.3,196.3,false,0.003262,10000000000,10000000000
3.5,196.3,196.3,false,0.0048377,10000000000,10000000000
3.5,196.3,196.3,false,0.0071746,10000000000,10000000000
3.5,196.3,196.3,false,0.01064,10000000000,10000000000
3.5,196.3,196.3,false,0.01578,10000000000,10000000000
3.5,196.3,196.3,false,0.023403,10000000000,10000000000
3.5,196.3,196.3,false,0.034709,10000000000,10000000000
3.5,196.3,196.3,false,0.051475,10000000000,10000000000
3.5,196.3,196.3,false,0.076341,10000000000,10000000000
3.5,196.3,196.3,false,0.11322,10000000000,10000000000
3.5,196.3,196.3,false,0.16791,10000000000,10000000000
3.5,196.3,196.3,false,0.24902,10000000000,10000000000
3.5,196.3,196.3,false,0.36932,84.229,89.42
3.5,196.3,196.3,false,0.54772,34.508,36.779
3.5,196.3,196.3,false,0.81231,13.722,14.646
3.5,196.3,196.3,false,1.2047,5.3141,5.6381
3.5,196.3,196.3,false,1.7867,2.0321,2.0878
3.5,196.3,196.3,false,2.6497,0.80346,0.73877
3.5,196.3,196.3,false,3.9297,0.36519,0.2475
3.5,196.3,196.3,false,5.828,0.21631,0.078167
3.5,196.3,196.3,false,8.6433,0.16687,0.023369
3.5,196.3,196.3,false,12.819,0.14936,0.0067364
3.5,196.3,196.3,false,19.011,0.14024,0.0019242
3.5,196.3,196.3,false,28.194,0.13221,0.0005538
3.5,196.3,196.3,false,41.814,0.12328,0.00015954
3.5,196.3,196.3,false,62.013,0.11261,0.000045283
3.5,196.3,196.3,false,91.969,0.10007,0.000012673
3.5,196.3,196.3,false,136.4,0.086995,0.0000035003
3.5,196.3,196.3,false,202.28,0.073516,0.0000010272
3.5,231.01,231.01,false,0.001,10000000000,10000000000
3.5,231.01,231.01,false,0.0014831,10000000000,10000000000
3.5,231.01,231.01,false,0.0021995,10000000000,10000000000
3.5,231.01,231.01,false,0.003262,10000000000,10000000000
3.5,231.01,231.01,false,0.0048377,10000000000,10000000000
3.5,231.01,231.01,false,0.0071746,10000000000,10000000000
3.5,231.01,231.01,false,0.01064,10000000000,10000000000
3.5,231.01,231.01,false,0.01578,10000000000,10000000000
3.5,231.01,231.01,false,0.023403,10000000000,10000000000
3.5,231.01,231.01,false,0.034709,10000000000,10000000000
3.5,231.01,231.01,false,0.051475,10000000000,10000000000
3.5,231.01,231.01,false,0.076341,10000000000,10000000000
3.5,231.01,231.01,false,0.11322,10000000000,10000000000
3.5,231.01,231.01,false,0.16791,10000000000,10000000000
3.5,231.01,231.01,false,0.24902,10000000000,10000000000
3.5,231.01,231.01,false,0.36932,97.978,103.97
3.5,231.01,231.01,false,0.54772,40.26,42.912
3.5,231.01,231.01,false,0.81231,16.033,17.129
3.5,231.01,231.01,false,1.2047,6.2045,6.6055
3.5,231.01,231.01,false,1.7867,2.3585,2.4493
3.5,231.01,231.01,false,2.6497,0.91604,0.86774
3.5,231.01,231.01,false,3.9297,0.40123,0.29099
3.5,231.01,231.01,false,5.828,0.22683,0.091978
3.5,231.01,231.01,false,8.6433,0.16937,0.027513
3.5,231.01,231.01,false,12.819,0.14954,0.0079333
3.5,231.01,231.01,false,19.011,0.13984,0.0022664
3.5,231.01,231.01,false,28.194,0.13172,0.00065235
3.5,231.01,231.01,false,41.814,0.12281,0.00018794
3.5,231.01,231.01,false,62.013,0.11218,0.000053345
3.5,231.01,231.01,false,91.969,0.099689,0.000014929
3.5,231.01,231.01,false,136.4,0.086669,0.0000041236
3.5,231.01,231.01,false,202.28,0.073242,0.0000012101
3.5,271.86,271.86,false,0.001,10000000000,10000000000
3.5,271.86,271.86,false,0.0014831,10000000000,10000000000
3.5,271.86,271.86,false,0.0021995,10000000000,10000000000
3.5,271.86,271.86,false,0.003262,10000000000,10000000000
3.5,271.86,271.86,false,0.0048377,10000000000,10000000000
3.5,271.86,271.86,false,0.0071746,10000000000,10000000000
3.5,271.86,271.86,false,0.01064,10000000000,10000000000
3.5,271.86,271.86,false,0.01578,10000000000,10000000000
3.5,271.86,271.86,false,0.023403,10000000000,10000000000
3.5,271.86,271.86,false,0.034709,10000000000,10000000000
3.5,271.86,271.86,false,0.051475,10000000000,10000000000
3.5,271.86,271.86,false,0.076341,10000000000,10000000000
3.5,271.86,271.86,false,0.11322,10000000000,10000000000
3.5,271.86,271.86,false,0.16791,10000000000,10000000000
3.5,271.86,271.86,false,0.24902,10000000000,10000000000
3.5,271.86,271.86,false,0.36932,112.11,118.79
3.5,271.86,271.86,false,0.54772,46.458,49.484
3.5,271.86,271.86,false,0.81231,18.595,19.87
3.5,271.86,271.86,false,1.2047,7.2091,7.6932
3.5,271.86,271.86,false,1.7867,2.7317,2.8605
3.5,271.86,271.86,false,2.6497,1.0462,1.0155
3.5,271.86,271.86,false,3.9297,0.44329,0.34108
3.5,271.86,271.86,false,5.828,0.23926,0.10793
3.5,271.86,271.86,false,8.6433,0.17246,0.032311
3.5,271.86,271.86,false,12.819,0.14988,0.009321
3.5,271.86,271.86,false,19.011,0.13949,0.0026635
3.5,271.86,271.86,false,28.194,0.13124,0.0007668
3.5,271.86,271.86,false,41.814,0.12234,0.00022094
3.5,271.86,271.86,false,62.013,0.11176,0.000062714
3.5,271.86,271.86,false,91.969,0.099322,0.000017552
3.5,271.86,271.86,false,136.4,0.086352,0.0000048482
3.5,271.86,271.86,false,202.28,0.072976,0.0000014227
3.5,319.93,319.93,false,0.001,10000000000,10000000000
3.5,319.93,319.93,false,0.0014831,10000000000,10000000000
3.5,319.93,319.93,false,0.0021995,10000000000,10000000000
3.5,319.93,319.93,false,0.003262,10000000000,10000000000
3.5,319.93,319.93,false,0.0048377,10000000000,10000000000
3.5,319.93,319.93,false,0.0071746,10000000000,10000000000
3.5,319.93,319.93,false,0.01064,10000000000,10000000000
3.5,319.93,319.93,false,0.01578,10000000000,10000000000
3.5,319.93,319.93,false,0.023403,10000000000,10000000000
3.5,319.93,319.93,false,0.034709,10000000000,10000000000
3.5,319.93,319.93,false,0.051475,10000000000,10000000000
3.5,319.93,319.93,false,0.076341,10000000000,10000000000
3.5,319.93,319.93,false,0.11322,10000000000,10000000000
3.5,319.93,319.93,false,0.16791,10000000000,10000000000
3.5,319.93,319.93,false,0.24902,10000000000,10000000000
3.5,319.93,319.93,false,0.36932,125.64,132.77
3.5,319.93,319.93,false,0.54772,52.891,56.248
3.5,319.93,319.93,false,0.81231,21.369,22.823
3.5,319.93,319.93,false,1.2047,8.3263,8.8966
3.5,319.93,319.93,false,1.7867,3.1545,3.3229
3.5,319.93,319.93,false,2.6497,1.1959,1.1834
3.5,319.93,319.93,false,3.9297,0.49234,0.39836
3.5,319.93,319.93,false,5.828,0.254,0.12626
3.5,319.93,319.93,false,8.6433,0.17629,0.037837
3.5,319.93,319.93,false,12.819,0.15048,0.010923
3.5,319.93,319.93,false,19.011,0.13926,0.0031225
3.5,319.93,319.93,false,28.194,0.13084,0.00089919
3.5,319.93,319.93,false,41.814,0.12194,0.00025913
3.5,319.93,319.93,false,62.013,0.1114,0.000073562
3.5,319.93,319.93,false,91.969,0.099006,0.000020589
3.5,319.93,319.93,false,136.4,0.086081,0.0000056876
3.5,319.93,319.93,false,202.28,0.072748,0.000001669
3.5,376.49,376.49,false,0.001,10000000000,10000000000
3.5,376.49,376.49,false,0.0014831,10000000000,10000000000
3.5,376.49,376.49,false,0.0021995,10000000000,10000000000
3.5,376.49,376.49,false,0.003262,10000000000,10000000000
3.5,376.49,376.49,false,0.0048377,10000000000,10000000000
3.5,376.49,376.49,false,0.0071746,10000000000,10000000000
3.5,376.49,376.49,false,0.01064,10000000000,10000000000
3.5,376.49,376.49,false,0.01578,10000000000,10000000000
3.5,376.49,376.49,false,0.023403,10000000000,10000000000
3.5,376.49,376.49,false,0.034709,10000000000,10000000000
3.5,376.49,376.49,false,0.051475,10000000000,10000000000
3.5,376.49,376.49,false,0.076341,10000000000,10000000000
3.5,376.49,376.49,false,0.11322,10000000000,10000000000
3.5,376.49,376.49,false,0.16791,10000000000,10000000000
3.5,376.49,376.49,false,0.24902,10000000000,10000000000
3.5,376.49,376.49,false,0.36932,141.56,149.21
3.5,376.49,376.49,false,0.54772,60.459,64.208
3.5,376.49,376.49,false,0.81231,24.635,26.299
3.5,376.49,376.49,false,1.2047,9.641,10.313
3.5,376.49,376.49,false,1.7867,3.652,3.8671
3.5,376.49,376.49,false,2.6497,1.3721,1.3811
3.5,376.49,376.49,false,3.9297,0.54996,0.46578
3.5,376.49,376.49,false,5.828,0.27124,0.14782
3.5,376.49,376.49,false,8.6433,0.18078,0.044341
3.5,376.49,376.49,false,12.819,0.15119,0.012808
3.5,376.49,376.49,false,19.011,0.13899,0.0036626
3.5,376.49,376.49,false,28.194,0.13037,0.001055
3.5,376.49,376.49,false,41.814,0.12147,0.00030407
3.5,376.49,376.49,false,62.013,0.11097,0.000086328
3.5,376.49,376.49,false,91.969,0.098634,0.000024164
3.5,376.49,376.49,false,136.4,0.085761,0.0000066754
3.5,376.49,376.49,false,202.28,0.07248,0.0000019588
3.5,443.06,443.06,false,0.001,10000000000,10000000000
3.5,443.06,443.06,false,0.0014831,10000000000,10000000000
3.5,443.06,443.06,false,0.0021995,10000000000,10000000000
3.5,443.06,443.06,false,0.003262,10000000000,10000000000
3.5,443.06,443.06,false,0.0048377,10000000000,10000000000
3.5,443.06,443.06,false,0.0071746,10000000000,10000000000
3.5,443.06,443.06,false,0.01064,10000000000,10000000000
3.5,443.06,443.06,false,0.01578,10000000000,10000000000
3.5,443.06,443.06,false,0.023403,10000000000,10000000000
3.5,443.06,443.06,false,0.034709,10000000000,10000000000
3.5,443.06,443.06,false,0.051475,10000000000,10000000000
3.5,443.06,443.06,false,0.076341,10000000000,10000000000
3.5,443.06,443.06,false,0.11322,10000000000,10000000000
3.5,443.06,443.06,false,0.16791,10000000000,10000000000
3.5,443.06,443.06,false,0.24902,10000000000,10000000000
3.5,443.06,443.06,false,0.36932,10000000000,10000000000
3.5,443.06,443.06,false,0.54772,69.365,73.576
3.5,443.06,443.06,false,0.81231,28.477,30.389
3.5,443.06,443.06,false,1.2047,11.188,11.979
3.5,443.06,443.06,false,1.7867,4.2375,4.5075
3.5,443.06,443.06,false,2.6497,1.5794,1.6136
3.5,443.06,443.06,false,3.9297,0.61765,0.54511
3.5,443.06,443.06,false,5.828,0.29143,0.1732
3.5,443.06,443.06,false,8.6433,0.18602,0.051994
3.5,443.06,443.06,false,12.819,0.15202,0.015026
3.5,443.06,443.06,false,19.011,0.13866,0.0042982
3.5,443.06,443.06,false,28.194,0.12982,0.0012383
3.5,443.06,443.06,false,41.814,0.12092,0.00035695
3.5,443.06,443.06,false,62.013,0.11047,0.00010135
3.5,443.06,443.06,false,91.969,0.098196,0.000028371
3.5,443.06,443.06,false,136.4,0.085385,0.0000078378
3.5,443.06,443.06,false,202.28,0.072165,0.0000022999
3.5,521.4,521.4,false,0.001,10000000000,10000000000
3.5,521.4,521.4,false,0.0014831,10000000000,10000000000
3.5,521.4,521.4,false,0.0021995,10000000000,10000000000
3.5,521.4,521.4,false,0.003262,10000000000,10000000000
3.5,521.4,521.4,false,0.0048377,10000000000,10000000000
3.5,521.4,521.4,false,0.0071746,10000000000,10000000000
3.5,521.4,521.4,false,0.01064,10000000000,10000000000
3.5,521.4,521.4,false,0.01578,10000000000,10000000000
3.5,521.4,521.4,false,0.023403,10000000000,10000000000
3.5,521.4,521.4,false,0.034709,10000000000,10000000000
3.5,521.4,521.4,false,0.051475,10000000000,10000000000
3.5,521.4,521.4,false,0.076341,10000000000,10000000000
3.5,521.4,521.4,false,0.11322,10000000000,10000000000
3.5,521.4,521.4,false,0.16791,10000000000,10000000000
3.5,521.4,521.4,false,0.24902,10000000000,10000000000
3.5,521.4,521.4,false,0.36932,10000000000,10000000000
3.5,521.4,521.4,false,0.54772,79.844,84.599
3.5,521.4,521.4,false,0.81231,32.999,35.202
3.5,521.4,521.4,false,1.2047,13.009,13.941
3.5,521.4,521.4,false,1.7867,4.9264,5.2611
3.5,521.4,521.4,false,2.6497,1.8233,1.8873
3.5,521.4,521.4,false,3.9297,0.69722,0.63848
3.5,521.4,521.4,false,5.828,0.31506,0.20307
3.5,521.4,521.4,false,8.6433,0.19213,0.061001
3.5,521.4,521.4,false,12.819,0.15299,0.017636
3.5,521.4,521.4,false,19.011,0.13828,0.0050462
3.5,521.4,521.4,false,28.194,0.12917,0.0014541
3.5,521.4,521.4,false,41.814,0.12027,0.00041919
3.5,521.4,521.4,false,62.013,0.10988,0.00011903
3.5,521.4,521.4,false,91.969,0.097681,0.000033321
3.5,521.4,521.4,false,136.4,0.084943,0.0000092057
3.5,521.4,521.4,false,202.28,0.071794,0.0000027013
3.5,613.59,613.59,false,0.001,10000000000,10000000000
3.5,613.59,613.59,false,0.0014831,10000000000,10000000000
3.5,613.59,613.59,false,0.0021995,10000000000,10000000000
3.5,613.59,613.59,false,0.003262,10000000000,10000000000
3.5,613.59,613.59,false,0.0048377,10000000000,10000000000
3.5,613.59,613.59,false,0.0071746,10000000000,10000000000
3.5,613.59,613.59,false,0.01064,10000000000,10000000000
3.5,613.59,613.59,false,0.01578,10000000000,10000000000
3.5,613.59,613.59,false,0.023403,10000000000,10000000000
3.5,613.59,613.59,false,0.034709,10000000000,10000000000
3.5,613.59,613.59,false,0.051475,10000000000,10000000000
3.5,613.59,613.59,false,0.076341,10000000000,10000000000
3.5,613.59,613.59,false,0.11322,10000000000,10000000000
3.5,613.59,613.59,false,0.16791,10000000000,10000000000
3.5,613.59,613.59,false,0.24902,10000000000,10000000000
3.5,613.59,613.59,false,0.36932,10000000000,10000000000
3.5,613.59,613.59,false,0.54772,92.176,97.572
3.5,613.59,613.59,false,0.81231,38.32,40.866
3.5,613.59,613.59,false,1.2047,15.151,16.249
3.5,613.59,613.59,false,1.7867,5.7373,6.148
3.5,613.59,613.59,false,2.6497,2.1103,2.2093
3.5,613.59,613.59,false,3.9297,0.79076,0.74835
3.5,613.59,613.59,false,5.828,0.34274,0.23822
3.5,613.59,613.59,false,8.6433,0.19927,0.0716
3.5,613.59,613.59,false,12.819,0.15412,0.020708
3.5,613.59,613.59,false,19.011,0.13784,0.0059265
3.5,613.59,613.59,false,28.194,0.1284,0.001708
3.5,613.59,613.59,false,41.814,0.1195,0.00049243
3.5,613.59,613.59,false,62.013,0.10918,0.00013984
3.5,613.59,613.59,false,91.969,0.097074,0.000039147
3.5,613.59,613.59,false,136.4,0.084422,0.000010816
3.5,613.59,613.59,false,202.28,0.071357,0.0000031736
3.5,722.08,722.08,false,0.001,10000000000,10000000000
3.5,722.08,722.08,false,0.0014831,10000000000,10000000000
3.5,722.08,722.08,false,0.0021995,10000000000,10000000000
3.5,722.08,722.08,false,0.003262,10000000000,10000000000
3.5,722.08,722.08,false,0.0048377,10000000000,10000000000
3.5,722.08,722.08,false,0.0071746,10000000000,10000000000
3.5,722.08,722.08,false,0.01064,10000000000,10000000000
3.5,722.08,722.08,false,0.01578,10000000000,10000000000
3.5,722.08,722.08,false,0.023403,10000000000,10000000000
3.5,722.08,722.08,false,0.034709,10000000000,10000000000
3.5,722.08,722.08,false,0.051475,10000000000,10000000000
3.5,722.08,722.08,false,0.076341,10000000000,10000000000
3.5,722.08,722.08,false,0.11322,10000000000,10000000000
3.5,722.08,722.08,false,0.16791,10000000000,10000000000
3.5,722.08,722.08,false,0.24902,10000000000,10000000000
3.5,722.08,722.08,false,0.36932,10000000000,10000000000
3.5,722.08,722.08,false,0.54772,102.67,108.5
3.5,722.08,722.08,false,0.81231,43.349,46.152
3.5,722.08,722.08,false,1.2047,17.315,18.56
3.5,722.08,722.08,false,1.7867,6.5933,7.0775
3.5,722.08,722.08,false,2.6497,2.424,2.5582
3.5,722.08,722.08,false,3.9297,0.89624,0.87054
3.5,722.08,722.08,false,5.828,0.37484,0.27813
3.5,722.08,722.08,false,8.6433,0.20783,0.083813
3.5,722.08,722.08,false,12.819,0.15562,0.024278
3.5,722.08,722.08,false,19.011,0.13742,0.0069541
3.5,722.08,722.08,false,28.194,0.12757,0.0020051
3.5,722.08,722.08,false,41.814,0.11865,0.00057827
3.5,722.08,722.08,false,62.013,0.10841,0.00016425
3.5,722.08,722.08,false,91.969,0.096394,0.000045985
3.5,722.08,722.08,false,136.4,0.083837,0.000012706
3.5,722.08,722.08,false,202.28,0.070866,0.0000037285
3.5,849.75,849.75,false,0.001,10000000000,10000000000
3.5,849.75,849.75,false,0.0014831,10000000000,10000000000
3.5,849.75,849.75,false,0.0021995,10000000000,10000000000
3.5,849.75,849.75,false,0.003262,10000000000,10000000000
3.5,849.75,849.75,false,0.0048377,10000000000,10000000000
3.5,849.75,849.75,false,0.0071746,10000000000,10000000000
3.5,849.75,849.75,false,0.01064,10000000000,10000000000
3.5,849.75,849.75,false,0.01578,10000000000,10000000000
3.5,849.75,849.75,false,0.023403,10000000000,10000000000
3.5,849.75,849.75,false,0.034709,10000000000,10000000000
3.5,849.75,849.75,false,0.051475,10000000000,10000000000
3.5,849.75,849.75,false,0.076341,10000000000,10000000000
3.5,849.75,849.75,false,0.11322,10000000000,10000000000
3.5,849.75,849.75,false,0.16791,10000000000,10000000000
3.5,849.75,849.75,false,0.24902,10000000000,10000000000
3.5,849.75,849.75,false,0.36932,10000000000,10000000000
3.5,849.75,849.75,false,0.54772,109.7,115.61
3.5,849.75,849.75,false,0.81231,47.633,50.546
3.5,849.75,849.75,false,1.2047,19.388,20.743
3.5,849.75,849.75,false,1.7867,7.4709,8.0205
3.5,849.75,849.75,false,2.6497,2.7615,2.929
3.5,849.75,849.75,false,3.9297,1.0143,1.005
3.5,849.75,849.75,false,5.828,0.41205,0.32317
3.5,849.75,849.75,false,8.6433,0.21811,0.097842
3.5,849.75,849.75,false,12.819,0.15762,0.028421
3.5,849.75,849.75,false,19.011,0.13708,0.0081526
3.5,849.75,849.75,false,28.194,0.12669,0.0023524
3.5,849.75,849.75,false,41.814,0.11772,0.00067882
3.5,849.75,849.75,false,62.013,0.10755,0.00019287
3.5,849.75,849.75,false,91.969,0.095637,0.000054009
3.5,849.75,849.75,false,136.4,0.083186,0.000014926
3.5,849.75,849.75,false,202.28,0.070318,0.0000043803
3.5,1000,1000,false,0.001,10000000000,10000000000
3.5,1000,1000,false,0.0014831,10000000000,10000000000
3.5,1000,1000,false,0.0021995,10000000000,10000000000
3.5,1000,1000,false,0.003262,10000000000,10000000000
3.5,1000,1000,false,0.0048377,10000000000,10000000000
3.5,1000,1000,false,0.0071746,10000000000,10000000000
3.5,1000,1000,false,0.01064,10000000000,10000000000
3.5,1000,1000,false,0.01578,10000000000,10000000000
3.5,1000,1000,false,0.023403,10000000000,10000000000
3.5,1000,1000,false,0.034709,10000000000,10000000000
3.5,1000,1000,false,0.051475,10000000000,10000000000
3.5,1000,1000,false,0.076341,10000000000,10000000000
3.5,1000,1000,false,0.11322,10000000000,10000000000
3.5,1000,1000,false,0.16791,10000000000,10000000000
3.5,1000,1000,false,0.24902,10000000000,10000000000
3.5,1000,1000,false,0.36932,10000000000,10000000000
3.5,1000,1000,false,0.54772,10000000000,10000000000
3.5,1000,1000,false,0.81231,52.671,55.717
3.5,1000,1000,false,1.2047,21.827,23.313
3.5,1000,1000,false,1.7867,8.5036,9.1303
3.5,1000,1000,false,2.6497,3.1586,3.3654
3.5,1000,1000,false,3.9297,1.1533,1.1631
3.5,1000,1000,false,5.828,0.45573,0.37618
3.5,1000,1000,false,8.6433,0.23012,0.11435
3.5,1000,1000,false,12.819,0.15996,0.033296
3.5,1000,1000,false,19.011,0.13668,0.0095629
3.5,1000,1000,false,28.194,0.12566,0.0027611
3.5,1000,1000,false,41.814,0.11662,0.00079715
3.5,1000,1000,false,62.013,0.10653,0.00022656
3.5,1000,1000,false,91.969,0.094746,0.000063451
3.5,1000,1000,false,136.4,0.082419,0.000017538
3.5,1000,1000,false,202.28,0.069674,0.0000051473
4,0.0001,0.0001,false,0.001,12.744,14.346
4,0.0001,0.0001,false,0.0014831,5.8844,6.522
4,0.0001,0.0001,false,0.0021995,2.7654,2.9649
4,0.0001,0.0001,false,0.003262,1.347,1.3478
4,0.0001,0.0001,false,0.0048377,0.69884,0.60419
4,0.0001,0.0001,false,0.0071746,0.40277,0.2616
4,0.0001,0.0001,false,0.01064,0.26719,0.11178
4,0.0001,0.0001,false,0.01578,0.20916,0.04812
4,0.0001,0.0001,false,0.023403,0.18283,0.020547
4,0.0001,0.0001,false,0.034709,0.17137,0.0087534
4,0.0001,0.0001,false,0.051475,0.1664,0.0036994
4,0.0001,0.0001,false,0.076341,0.16427,0.0015539
4,0.0001,0.0001,false,0.11322,0.16334,0.00064796
4,0.0001,0.0001,false,0.16791,0.16292,0.00026821
4,0.0001,0.0001,false,0.24902,0.16265,0.0001099
4,0.0001,0.0001,false,0.36932,0.16243,0.000044487
4,0.0001,0.0001,false,0.54772,0.16217,0.000017743
4,0.0001,0.0001,false,0.81231,0.16178,0.0000069409
4,0.0001,0.0001,false,1.2047,0.16121,0.0000026481
4,0.0001,0.0001,false,1.7867,0.16043,9.7898e-7
4,0.0001,0.0001,false,2.6497,0.15929,3.4785e-7
4,0.0001,0.0001,false,3.9297,0.15755,1.176e-7
4,0.0001,0.0001,false,5.828,0.1553,3.7589e-8
4,0.0001,0.0001,false,8.6433,0.1519,1.1369e-8
4,0.0001,0.0001,false,12.819,0.14758,3.296e-9
4,0.0001,0.0001,false,19.011,0.14169,9.3987e-10
4,0.0001,0.0001,false,28.194,0.13418,2.6944e-10
4,0.0001,0.0001,false,41.814,0.12512,7.7784e-11
4,0.0001,0.0001,false,62.013,0.11444,2.2233e-11
4,0.0001,0.0001,false,91.969,0.10167,6.2459e-12
4,0.0001,0.0001,false,136.4,0.087802,1.7506e-12
4,0.0001,0.0001,false,202.28,0.074229,5.0806e-13
4,0.00011768,0.00011768,false,0.001,14.967,16.883
4,0.00011768,0.00011768,false,0.0014831,6.8941,7.6752
4,0.00011768,0.00011768,false,0.0021995,3.2237,3.4892
4,0.00011768,0.00011768,false,0.003262,1.5547,1.5861
4,0.00011768,0.00011768,false,0.0048377,0.79192,0.71101
4,0.00011768,0.00011768,false,0.0071746,0.44425,0.30785
4,0.00011768,0.00011768,false,0.01064,0.28511,0.13154
4,0.00011768,0.00011768,false,0.01578,0.21721,0.056628
4,0.00011768,0.00011768,false,0.023403,0.18633,0.02418
4,0.00011768,0.00011768,false,0.034709,0.17287,0.010301
4,0.00011768,0.00011768,false,0.051475,0.16704,0.0043535
4,0.00011768,0.00011768,false,0.076341,0.16454,0.0018286
4,0.00011768,0.00011768,false,0.11322,0.16346,0.00076253
4,0.00011768,0.00011768,false,0.16791,0.16296,0.00031563
4,0.00011768,0.00011768,false,0.24902,0.16267,0.00012933
4,0.00011768,0.00011768,false,0.36932,0.16244,0.000052352
4,0.00011768,0.00011768,false,0.54772,0.16217,0.00002088
4,0.00011768,0.00011768,false,0.81231,0.16178,0.0000081682
4,0.00011768,0.00011768,false,1.2047,0.16121,0.0000031163
4,0.00011768,0.00011768,false,1.7867,0.16043,0.0000011521
4,0.00011768,0.00011768,false,2.6497,0.15929,4.0935e-7
4,0.00011768,0.00011768,false,3.9297,0.15755,1.384e-7
4,0.00011768,0.00011768,false,5.828,0.1553,4.4235e-8
4,0.00011768,0.00011768,false,8.6433,0.1519,1.3379e-8
4,0.00011768,0.00011768,false,12.819,0.14758,3.8787e-9
4,0.00011768,0.00011768,false,19.011,0.14169,1.106e-9
4,0.00011768,0.00011768,false,28.194,0.13418,3.1708e-10
4,0.00011768,0.00011768,false,41.814,0.12512,9.1537e-11
4,0.00011768,0.00011768,false,62.013,0.11444,2.6164e-11
4,0.00011768,0.00011768,false,91.969,0.10167,7.3502e-12
4,0.00011768,0.00011768,false,136.4,0.087802,2.0601e-12
4,0.00011768,0.00011768,false,202.28,0.074229,5.9789e-13
4,0.00013849,0.00013849,false,0.001,17.582,19.868
4,0.00013849,0.00013849,false,0.0014831,8.0823,9.0322
4,0.00013849,0.00013849,false,0.0021995,3.7631,4.1061
4,0.00013849,0.00013849,false,0.003262,1.7992,1.8666
4,0.00013849,0.00013849,false,0.0048377,0.90134,0.83673
4,0.00013849,0.00013849,false,0.0071746,0.49296,0.36228
4,0.00013849,0.00013849,false,0.01064,0.3061,0.1548
4,0.00013849,0.00013849,false,0.01578,0.22665,0.066641
4,0.00013849,0.00013849,false,0.023403,0.19044,0.028455
4,0.00013849,0.00013849,false,0.034709,0.17464,0.012122
4,0.00013849,0.00013849,false,0.051475,0.16779,0.0051233
4,0.00013849,0.00013849,false,0.076341,0.16485,0.0021519
4,0.00013849,0.00013849,false,0.11322,0.16359,0.00089735
